Ratio_MeltingT,Ceramic_MagpieData maximum GSmagmom,Binder_MagpieData minimum SpaceGroupNumber,Binder_MagpieData mean NsUnfilled,Binder_MagpieData maximum NdUnfilled,Binder_MagpieData mean NdValence,Binder_MagpieData mean Electronegativity,Ceramic_MagpieData maximum GSvolume_pa,Binder_Wt_Pct,Ceramic_Ta,Binder_Ti,Sinter_Temp_C,Ceramic_Wt_Pct,Grain_Size_um,"HV, kgf/mm2"
2.152920961,0,194,0,3,7.55,1.8965,16.05,20,0,0,1400,80,1,1499
2.175347221,0,225,0,2,8,1.91,16.05,15,0,0,1440,85,30,1900
2.175347221,0,225,0,2,8,1.91,16.05,15,0,0,1440,85,30,1948
2.175347221,0,225,0,2,8,1.91,16.05,15,0,0,1440,85,30,1983
2.175347221,0,225,0,2,8,1.91,16.05,15,0,0,1440,85,30,2098
2.175347221,0,225,0,2,8,1.91,16.05,15,0,0,1440,85,30,2173
1.32009092,0,225,0.360655738,5,6.918032787,2.000163934,11.19,30.5,0,0,1420,69.5,1,1538
1.32009092,0,225,0.360655738,5,6.918032787,2.000163934,11.19,30.5,0,0,1420,69.5,1,1579
1.32009092,0,225,0.360655738,5,6.918032787,2.000163934,11.19,30.5,0,0,1420,69.5,1,1593
1.32009092,0,225,0.360655738,5,6.918032787,2.000163934,11.19,30.5,0,0,1420,69.5,1,1606
1.246539792,2.25E-05,225,0.5,5,6.5,2.035,16.69,13,0,0,1450,87,1,2057
1.246539792,2.25E-05,225,0.5,5,6.5,2.035,16.69,13,0,0,1500,87,1,2005
1.246539792,2.25E-05,225,0.5,5,6.5,2.035,16.69,13,0,0,1500,87,1,1936
1.246539792,2.25E-05,225,0.5,5,6.5,2.035,16.69,13,0,0,1550,87,1,1953
1.246539792,2.25E-05,225,0.5,5,6.5,2.035,16.69,13,0,0,1500,87,1,1884
1.27884274,2.25E-05,225,0.45,5,6.65,2.0225,16.69,12,0,0,1500,88,1,1964
1.246539792,2.25E-05,225,0.5,5,6.5,2.035,16.69,13,0,0,1550,87,1,1923
1.27884274,2.25E-05,225,0.45,5,6.65,2.0225,16.69,12,0,0,1550,88,1,1801
1.667824073,2.25E-05,225,0,2,8,1.91,16.69,20,0,0,1380,80,30,1372
1.794761808,0,194,0.2,5,6.9,1.945,18.12,20,0.5,0,1400,80,30,1685
1.267022593,2.25E-05,225,0.468,5,6.596,2.027,16.69,20,0,0,1380,80,30,1639
2.175347221,0,225,0,2,8,1.91,16.05,30,0,0,1415,70,30,877
1.983790711,0,225,0.142857143,5,7.571428571,1.945714286,16.05,35,0,0,1416,65,30,924
1.860891088,0,225,0.25,5,7.25,1.9725,16.05,40,0,0,1417,60,30,1200
1.775346347,0,225,0.333333333,5,7,1.993333333,16.05,45,0,0,1418,55,30,1165
1.712372448,0,225,0.4,5,6.8,2.01,16.05,50,0,0,1419,50,30,930
1.350937499,2.25E-05,194,0.333333333,5,6.6,1.981333333,16.69,12,0,0,1380,88,20,1928
1.350937499,2.25E-05,194,0.333333333,5,6.6,1.981333333,16.69,12,0,0,1400,88,20,1917
1.350937499,2.25E-05,194,0.333333333,5,6.6,1.981333333,16.69,12,0,0,1450,88,20,1917
1.350937499,2.25E-05,194,0.333333333,5,6.6,1.981333333,16.69,12,0,0,1500,88,20,1917
1.667109374,0,194,0.333333333,5,6.6,1.981333333,18.12,12,0.5,0,1380,88,20,1949
1.667109374,0,194,0.333333333,5,6.6,1.981333333,18.12,12,0.5,0,1400,88,20,1966
1.667109374,0,194,0.333333333,5,6.6,1.981333333,18.12,12,0.5,0,1450,88,20,1999
1.667109374,0,194,0.333333333,5,6.6,1.981333333,18.12,12,0.5,0,1500,88,20,2004
2.034610983,0,194,0,3,7.5,1.895,18.12,15,0.5,0,1450,85,1,1568
1.362147977,2.25E-05,225,0.332,5,7.004,1.993,16.69,25,0,0,1530,75,10,1360
1.362147977,2.25E-05,225,0.332,5,7.004,1.993,16.69,25,0,0,1500,75,10,1475
1.362147977,2.25E-05,225,0.332,5,7.004,1.993,16.69,25,0,0,1500,75,10,1451
1.362147977,2.25E-05,225,0.332,5,7.004,1.993,16.69,25,0,0,1470,75,10,1272
2.175347221,0,225,0,2,8,1.91,16.05,20,0,0,1400,80,30,1169
1.27884274,2.25E-05,225,0.45,5,6.65,2.0225,16.69,12,0,0,1500,88,20,1843
1.623112127,0,194,0,3,7.5,1.895,11.19,13,0,0,1400,87,1,1510
1.623112127,0,194,0,3,7.5,1.895,11.19,13,0,0,1400,87,1,1510
1.623112127,0,194,0,3,7.5,1.895,11.19,13,0,0,1400,87,1,1490
1.623112127,0,194,0,3,7.5,1.895,11.19,13,0,0,1400,87,1,1580
1.623112127,0,194,0,3,7.5,1.895,11.19,13,0,0,1400,87,1,1530
1.623112127,0,194,0,3,7.5,1.895,11.19,13,0,0,1400,87,1,1610
1.623112127,0,194,0,3,7.5,1.895,11.19,13,0,0,1400,87,1,1650
1.623112127,0,194,0,3,7.5,1.895,11.19,13,0,0,1400,87,1,1650
1.623112127,0,194,0,3,7.5,1.895,11.19,13,0,0,1400,87,1,1670
1.623112127,0,194,0,3,7.5,1.895,11.19,13,0,0,1400,87,1,1690
1.623112127,0,194,0,3,7.5,1.895,11.19,13,0,0,1400,87,1,1690
1.623112127,0,194,0,3,7.5,1.895,11.19,13,0,0,1400,87,1,1700
1.623112127,0,194,0,3,7.5,1.895,11.19,13,0,0,1400,87,1,1700
1.623112127,0,194,0,3,7.5,1.895,11.19,13,0,0,1400,87,1,1710
1.623112127,0,194,0,3,7.5,1.895,11.19,13,0,0,1400,87,1,1760
1.623112127,0,194,0,3,7.5,1.895,11.19,13,0,0,1400,87,1,1770
1.623112127,0,194,0,3,7.5,1.895,11.19,13,0,0,1400,87,1,1770
1.623112127,0,194,0,3,7.5,1.895,11.19,13,0,0,1400,87,1,1770
1.623112127,0,194,0,3,7.5,1.895,11.19,13,0,0,1400,87,1,1780
1.623112127,0,194,0,3,7.5,1.895,11.19,13,0,0,1400,87,1,1810
1.835857942,0,194,0,3,7.555555556,1.896666667,15.69,18,0,0,1470,82,1,1530
1.835857942,0,194,0,3,7.555555556,1.896666667,15.69,18,0,0,1470,82,1,1710
2.175347221,0,225,0,2,8,1.91,16.05,20,0,0,1550,80,1,14
2.034610983,0,194,0,3,7.5,1.895,18.12,20,0.5,0,1550,80,1,16
1.854745369,0,225,0,2,8,1.91,15.69,15,0,0,1400,85,1,1797
2.175347221,0,225,0,2,8,1.91,16.05,15,0,0,1400,85,1,1699
2.058159721,0,225,0,2,8,1.91,18.12,15,0.5,0,1400,85,1,1662
1.901909721,0,225,0,2,8,1.91,18.18,15,0,0,1400,85,1,1627
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,10,1420
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,10,1431
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,10,1459
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,10,1501
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,10,1510
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,10,1510
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,10,1572
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,10,1572
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,10,1582
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,10,1582
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,10,1612
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,10,1699
1.630090497,2.25E-05,194,0,3,7,1.88,16.69,9.5,0,0,1300,90.5,1,1417
2.126131221,0,194,0,3,7,1.88,16.05,26.25,0,0,1400,73.75,30,1136
2.126131221,0,194,0,3,7,1.88,16.05,26.25,0,0,1400,73.75,30,1101
2.126131221,0,194,0,3,7,1.88,16.05,26.25,0,0,1400,73.75,30,1059
2.126131221,0,194,0,3,7,1.88,16.05,27.75,0,0,1400,72.25,30,1164
2.126131221,0,194,0,3,7,1.88,16.05,27,0,0,1400,73,30,1127
2.126131221,0,194,0,3,7,1.88,16.05,25.5,0,0,1400,74.5,30,1075
2.126131221,0,194,0,3,7,1.88,16.05,24.75,0,0,1400,75.25,30,1067
2.175347221,0,225,0,2,8,1.91,16.05,20,0,0,1510,80,1,1247
2.175347221,0,225,0,2,8,1.91,16.05,20,0,0,1510,80,1,1246
2.175347221,0,225,0,2,8,1.91,16.05,20,0,0,1510,80,1,1174
2.175347221,0,225,0,2,8,1.91,16.05,20,0,0,1510,80,1,1314
2.175347221,0,225,0,2,8,1.91,16.05,20,0,0,1510,80,1,1266
2.175347221,0,225,0,2,8,1.91,16.05,20,0,0,1510,80,1,1254
2.175347221,0,225,0,2,8,1.91,16.05,20,0,0,1510,80,1,1189
2.175347221,0,225,0,2,8,1.91,16.05,20,0,0,1510,80,1,1356
2.175347221,0,225,0,2,8,1.91,16.05,20,0,0,1510,80,1,1339
2.175347221,0,225,0,2,8,1.91,16.05,20,0,0,1510,80,1,1224
2.175347221,0,225,0,2,8,1.91,16.05,20,0,0,1510,80,1,1221
2.175347221,0,225,0,2,8,1.91,16.05,20,0,0,1510,80,1,1426
1.854745369,0,225,0,2,8,1.91,15.69,14,0,0,1400,86,30,1368
1.846198156,0,194,0,3,7.8,1.904,15.69,10,0,0,1400,90,20,1939
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1400,90,1,1560
1.858880089,0,194,0,3,7,1.88,18.18,9.5,0,0,1400,90.5,1,1525
2.126131221,0,194,0,3,7,1.88,16.05,3,0,0,1400,97,1,1757
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,30,1810
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,30,1592
2.126131221,0,194,0,3,7,1.88,16.05,0,0,0,1400,0,30,1364
1.858880089,0,194,0,3,7,1.88,18.18,0,0,0,1400,0,1,822
1.858880089,0,194,0,3,7,1.88,18.18,0,0,0,1400,0,1,837
1.858880089,0,194,0,3,7,1.88,18.18,0,0,0,1400,0,1,844
1.858880089,0,194,0,3,7,1.88,18.18,0,0,0,1400,0,1,846
1.858880089,0,194,0,3,7,1.88,18.18,0,0,0,1400,0,1,853
1.858880089,0,194,0,3,7,1.88,18.18,0,0,0,1400,0,1,861
1.858880089,0,194,0,3,7,1.88,18.18,0,0,0,1400,0,1,861
1.858880089,0,194,0,3,7,1.88,18.18,0,0,0,1400,0,1,895
1.858880089,0,194,0,3,7,1.88,18.18,0,0,0,1400,0,1,918
1.858880089,0,194,0,3,7,1.88,18.18,0,0,0,1400,0,1,935
1.858880089,0,194,0,3,7,1.88,18.18,0,0,0,1400,0,1,1036
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1285,90,1,1240
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1285,90,1,1351
1.858880089,0,194,0,3,7,1.88,18.18,20,0,0,1235,80,1,1127
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1285,90,1,1635
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1285,90,1,1468
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1285,90,1,1456
1.858880089,0,194,0,3,7,1.88,18.18,20,0,0,1235,80,1,1293
1.858880089,0,194,0,3,7,1.88,18.18,20,0,0,1235,80,1,1277
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1285,90,50,1357
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1285,90,50,1329
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1285,90,50,1216
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1285,90,50,1340
1.858880089,0,194,0,3,7,1.88,18.18,5,0,0,1320,95,50,1558
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1285,90,50,1527
1.858880089,0,194,0,3,7,1.88,18.18,20,0,0,1235,80,50,1228
1.858880089,0,194,0,3,7,1.88,18.18,5,0,0,1320,95,1,1590
1.858880089,0,194,0,3,7,1.88,18.18,5,0,0,1320,95,1,1541
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1285,90,1,1286
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1285,90,1,1382
1.858880089,0,194,0,3,7,1.88,18.18,20,0,0,1235,80,1,1192
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1285,90,1,1406
1.858880089,0,194,0,3,7,1.88,18.18,20,0,0,1235,80,1,1173
1.858880089,0,194,0,3,7,1.88,18.18,20,0,0,1235,80,1,1233
1.858880089,0,194,0,3,7,1.88,18.18,20,0,0,1235,80,1,1136
1.858880089,0,194,0,3,7,1.88,18.18,20,0,0,1235,80,1,1195
1.858880089,0,194,0,3,7,1.88,18.18,20,0,0,1235,80,1,1255
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1285,90,1,1338
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1285,90,1,1433
1.858880089,0,194,0,3,7,1.88,18.18,5,0,0,1320,95,1,1546
1.901909721,0,225,0,2,8,1.91,18.18,10,0,0,1225,90,1,1389
1.901909721,0,225,0,2,8,1.91,18.18,10,0,0,1225,90,1,1553
1.901909721,0,225,0,2,8,1.91,18.18,20,0,0,1225,80,1,1032
1.901909721,0,225,0,2,8,1.91,18.18,20,0,0,1225,80,1,1057
1.901909721,0,225,0,2,8,1.91,18.18,10,0,0,1225,90,1,1223
1.901909721,0,225,0,2,8,1.91,18.18,10,0,0,1225,90,1,1233
1.901909721,0,225,0,2,8,1.91,18.18,10,0,0,1225,90,1,1234
1.901909721,0,225,0,2,8,1.91,18.18,5,0,0,1225,95,1,1351
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1450,90,1,1356
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1450,90,1,1326
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1450,90,1,1336
1.858880089,0,194,0,3,7,1.88,18.18,10,0,0,1450,90,1,1366
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1420,88,10,1467
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1400,88,1,1699
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1400,88,1,1652
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1400,88,1,1600
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1400,88,1,1524
1.901909721,0,225,0,2,8,1.91,18.18,12,0,0,1400,88,1,1617
1.901909721,0,225,0,2,8,1.91,18.18,12,0,0,1400,88,1,1614
1.901909721,0,225,0,2,8,1.91,18.18,12,0,0,1400,88,1,1647
1.901909721,0,225,0,2,8,1.91,18.18,12,0,0,1400,88,1,1682
1.901909721,0,225,0,2,8,1.91,18.18,12,0,0,1400,88,1,1646
1.854745369,0,225,0,2,8,1.91,15.69,13.8,0,0,1400,86.2,1,1620
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1400,88,1,1264
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1400,88,1,1248
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1400,88,1,1341
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1400,88,1,1387
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1400,88,1,1393
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1400,88,1,1401
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1400,88,1,1417
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1400,88,1,1564
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1400,88,1,1602
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1400,88,1,1594
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1400,88,1,1551
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1400,88,1,1554
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1400,88,1,1638
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1400,88,1,1704
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1400,88,1,1682
1.901909721,0,225,0,2,8,1.91,18.18,12,0,0,1400,88,1,1130
1.901909721,0,225,0,2,8,1.91,18.18,12,0,0,1400,88,1,1296
1.901909721,0,225,0,2,8,1.91,18.18,12,0,0,1400,88,1,1394
1.901909721,0,225,0,2,8,1.91,18.18,12,0,0,1400,88,1,1410
1.901909721,0,225,0,2,8,1.91,18.18,12,0,0,1400,88,1,1465
1.901909721,0,225,0,2,8,1.91,18.18,12,0,0,1400,88,1,1490
1.901909721,0,225,0,2,8,1.91,18.18,12,0,0,1400,88,1,1499
1.901909721,0,225,0,2,8,1.91,18.18,12,0,0,1400,88,1,1438
1.901909721,0,225,0,2,8,1.91,18.18,12,0,0,1400,88,1,1427
1.901909721,0,225,0,2,8,1.91,18.18,12,0,0,1400,88,1,1375
1.901909721,0,225,0,2,8,1.91,18.18,12,0,0,1400,88,1,1345
1.901909721,0,225,0,2,8,1.91,18.18,12,0,0,1400,88,1,1130
2.22702325,0,225,0,2,5.46,1.81475,18.18,12,0,0,1400,88,1,1360
1.737847221,0,225,0,2,8,1.91,13.01,12,0,0,1400,88,1,1490
1.854745369,0,225,0,2,8,1.91,15.69,22.32,0,0,1420,77.68,30,1100
1.858880089,0,194,0,3,7,1.88,18.18,13.49,0,0,1420,86.51,30,1156
1.698529411,0,194,0,3,7,1.88,13.01,13.67,0,0,1420,86.33,30,1339
1.698529411,0,194,0,3,7,1.88,13.01,13.85,0,0,1420,86.15,30,1409
1.812782804,0,194,0,3,7,1.88,15.69,13.38,0,0,1420,86.62,30,1433
1.812782804,0,194,0,3,7,1.88,15.69,13.28,0,0,1420,86.72,30,1469
1.812782804,0,194,0,3,7,1.88,15.69,13.55,0,0,1420,86.45,30,1420
1.854745369,0,225,0,2,8,1.91,15.69,13.17,0,0,1420,86.83,30,1417
1.854745369,0,225,0,2,8,1.91,15.69,13.28,0,0,1420,86.72,30,1357
1.854745369,0,225,0,2,8,1.91,15.69,13.55,0,0,1420,86.45,30,1396
1.737847221,0,225,0,2,8,1.91,13.01,14.04,0,0,1420,85.96,30,1357
1.737847221,0,225,0,2,8,1.91,13.01,13.85,0,0,1420,86.15,30,1359
1.737847221,0,225,0,2,8,1.91,13.01,13.67,0,0,1420,86.33,30,1324
1.854745369,0,225,0,2,8,1.91,15.69,13.38,0,0,1420,86.62,30,1296
1.901909721,0,225,0,2,8,1.91,18.18,13.49,0,0,1420,86.51,30,1077
1.754419913,0,229,0.16875,5,5.83125,1.8013125,18.18,16,0,0,1420,84,10,1387
1.737271686,0,225,0.203125,5,6.034375,1.81590625,18.18,16,0,0,1420,84,10,1275
1.737271686,0,225,0.203125,5,6.034375,1.81590625,18.18,16,0,0,1420,84,10,1254
1.737271686,0,225,0.203125,5,6.034375,1.81590625,18.18,16,0,0,1420,84,10,1234
1.754419913,0,229,0.16875,5,5.83125,1.8013125,18.18,32,0,0,1420,68,10,1071
1.737567555,0,225,0.202269693,5,6.038050734,1.816241656,18.18,29.96,0,0,1420,70.04,10,989
1.901909721,0,225,0,2,8,1.91,18.18,10,0,0,1400,90,30,1164
1.737847221,0,225,0,2,8,1.91,13.01,10,0,0,1400,90,30,1385
1.737847221,0,225,0,2,8,1.91,13.01,10,0,0,1400,90,30,1419
1.737847221,0,225,0,2,8,1.91,13.01,10,0,0,1400,90,30,1471
1.737847221,0,225,0,2,8,1.91,13.01,10,0,0,1400,90,30,1486
1.737847221,0,225,0,2,8,1.91,13.01,10,0,0,1400,90,30,1485
1.858880089,0,194,0,3,7,1.88,18.18,12,0,0,1400,88,30,1499
1.737847221,0,225,0,2,8,1.91,13.01,6,0,0,1400,94,30,1360
1.901909721,0,225,0,2,8,1.91,18.18,9,0,0,1400,91,1,1234
1.858880089,0,194,0,3,7,1.88,18.18,0,0,0,1400,0,1,1582
1.456554877,0,225,0.285714286,5,7.142857143,1.981428571,13.01,14,0,0,1400,86,30,1430
1.486633663,0,225,0.25,5,7.25,1.9725,13.01,16,0,0,1400,84,30,1305
1.737847221,0,225,0,2,8,1.91,13.01,12,0,0,1400,88,30,1301
1.737847221,0,225,0,2,8,1.91,13.01,12,0,0,1400,88,30,1221
1.737847221,0,225,0,2,8,1.91,13.01,6,0,0,1400,94,30,1387
1.854745369,0,225,0,2,8,1.91,15.69,5,0,0,1400,95,30,1496
1.901909721,0,225,0,2,8,1.91,18.18,11.27,0,0,1390,88.73,30,1114
2.175347221,0,225,0,2,8,1.91,16.05,11,0,0,1390,89,30,1208
2.175347221,0,225,0,2,8,1.91,16.05,10.74,0,0,1390,89.26,30,1228
2.175347221,0,225,0,2,8,1.91,16.05,10.49,0,0,1390,89.51,30,1213
2.175347221,0,225,0,2,8,1.91,16.05,10.25,0,0,1390,89.75,30,1208
2.175347221,0,225,0,2,8,1.91,16.05,9.8,0,0,1390,90.2,30,1259
1.854745369,0,225,0,2,8,1.91,15.69,11.23,0,0,1390,88.77,30,1267
1.854745369,0,225,0,2,8,1.91,15.69,11.18,0,0,1390,88.82,30,1304
1.854745369,0,225,0,2,8,1.91,15.69,11.14,0,0,1390,88.86,30,1364
1.854745369,0,225,0,2,8,1.91,15.69,11.1,0,0,1390,88.9,30,1408
1.854745369,0,225,0,2,8,1.91,15.69,11.01,0,0,1390,88.99,30,1463
1.737847221,0,225,0,2,8,1.91,13.01,32,0,0,1400,68,1,1093
1.737847221,0,225,0,2,8,1.91,13.01,32,0,0,1400,68,1,1021
1.737847221,0,225,0,2,8,1.91,13.01,32,0,0,1400,68,1,995
1.737847221,0,225,0,2,8,1.91,13.01,27.3,0,0,1400,72.7,1,1204
1.737847221,0,225,0,2,8,1.91,13.01,18.5,0,0,1400,81.5,1,1339
1.737847221,0,225,0,2,8,1.91,13.01,18.5,0,0,1400,81.5,1,1114
1.737847221,0,225,0,2,8,1.91,13.01,23.2,0,0,1400,76.8,1,1287
1.737847221,0,225,0,2,8,1.91,13.01,23.2,0,0,1400,76.8,1,1212
1.737847221,0,225,0,2,8,1.91,13.01,31.7,0,0,1400,68.3,1,1165
1.737847221,0,225,0,2,8,1.91,13.01,27.2,0,0,1400,72.8,1,1240
1.737847221,0,225,0,2,8,1.91,13.01,18.2,0,0,1400,81.8,1,1416
1.737847221,0,225,0,2,8,1.91,13.01,36.1,0,0,1400,63.9,1,1069
1.737847221,0,225,0,2,8,1.91,13.01,26.9,0,0,1400,73.1,1,1308
1.737847221,0,225,0,2,8,1.91,13.01,36.6,0,0,1400,63.4,1,1131
1.737847221,0,225,0,2,8,1.91,13.01,32.4,0,0,1400,67.6,1,1226
1.737847221,0,225,0,2,8,1.91,13.01,27.9,0,0,1400,72.1,1,1383
1.737847221,0,225,0,2,8,1.91,13.01,27.9,0,0,1400,72.1,1,1316
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,976
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1041
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1064
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1070
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1070
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1100
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1118
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1192
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1217
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1236
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1272
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1430
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1139
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1146
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1156
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1190
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1200
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1301
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1323
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1343
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,791
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,846
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,900
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,913
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1124
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1176
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1211
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1216
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1219
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1222
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1234
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1244
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,915
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,942
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,973
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,978
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,984
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,984
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,995
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,998
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1015
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1024
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1033
1.698529411,0,194,0,3,7,1.88,13.01,0,0,0,1400,0,1,1074
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,1400,0,1,857
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,1400,0,1,879
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,1400,0,1,893
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,1400,0,1,897
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,1400,0,1,900
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,1400,0,1,900
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,1400,0,1,906
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,1400,0,1,908
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,1400,0,1,909
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,1400,0,1,915
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,1400,0,1,915
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,1400,0,1,924
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,1400,0,1,937
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,1400,0,1,946
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,1400,0,1,969
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,1400,0,1,980
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,1400,0,1,1016
2.011595021,0,194,0,3,7,1.88,18.12,0,0.5,0,1400,0,1,1034
