Unnamed: 0,Group,Subgroup,Composition,"Binder, vol-%","d, mm","HV, kgf/mm2","KIC, MPa·m1/2","Load, kgf","TRS, MPa",Sintering,"T, °C",Ceramic_Type,Ceramic_Vol_Frac,Ceramic_Wt_Pct,Binder_Composition,VEC,H_mix,S_mix,Delta_R,Delta_Chi,Lattice_Constant_Est,Lattice_Mismatch,CTE_Mismatch,CTE_Binder,T_Liquidus_Est,T_Homologous,Sinter_Temp_K,Grain_Size,Parsed_Ceramic
907,ct,22.0,b TiC x Ni,0,-,1300,11.2,-,-,-,-,TiC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9918158937362668,5.6,13.0,1768.15,0.946271526736985,1673.15,1.0,TiC
908,ct,22.0,b TiC 12 Ni 19.13 Mo2C,7.7,-,1606,6.7,-,1360,con,1380,Mo2C,0.88,88.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9566009894974394,1653.15,1.0,Mo2C
909,ct,22.0,b TiC 12 Ni 20 TiN 19.13 Mo2C,5.9,-,1741,7.7,-,1450,con,1380,Mo2C,0.88,88.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9566009894974394,1653.15,1.0,Mo2C
910,ct,22.0,b TiC 18 Ni 17 Mo2C,11.8,-,1409,8.4,-,1686,con,1380,Mo2C,0.82,82.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9566009894974394,1653.15,1.0,Mo2C
911,ct,22.0,b TiC 18 Ni 20 TiN 17 Mo2C,8.9,-,1523,11.2,-,1967,con,1380,Mo2C,0.82,82.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9566009894974394,1653.15,1.0,Mo2C
912,ct,22.0,b TiC 16 Ni 20 TiN 0 Mo2C,7.5,-,1084,-,-,1264,con,1380,Mo2C,0.84,84.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9566009894974394,1653.15,1.0,Mo2C
913,ct,22.0,b TiC 16 Ni 20 TiN 2.87 Mo2C,7.6,-,1127,12.2,-,1336,con,1380,Mo2C,0.84,84.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9566009894974394,1653.15,1.0,Mo2C
914,ct,22.0,b TiC 16 Ni 20 TiN 5.63 Mo2C,7.6,-,1212,10.3,-,1400,con,1380,Mo2C,0.84,84.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9566009894974394,1653.15,1.0,Mo2C
915,ct,22.0,b TiC 16 Ni 20 TiN 8.4 Mo2C,7.7,-,1212,10.8,-,1457,con,1380,Mo2C,0.84,84.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9566009894974394,1653.15,1.0,Mo2C
916,ct,22.0,b TiC 16 Ni 20 TiN 11.26 Mo2C,7.8,-,1317,10.5,-,1514,con,1380,Mo2C,0.84,84.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9566009894974394,1653.15,1.0,Mo2C
917,ct,22.0,b TiC 16 Ni 20 TiN 14.13 Mo2C,7.8,-,1397,10.5,-,1478,con,1380,Mo2C,0.84,84.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9566009894974394,1653.15,1.0,Mo2C
918,ct,22.0,b TiC 16 Ni 20 TiN 16.9 Mo2C,7.9,-,1484,9.7,-,1529,con,1380,Mo2C,0.84,84.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9566009894974394,1653.15,1.0,Mo2C
919,ct,22.0,b TiC 12.5 Ni 16 TiN 12.43 Mo2C,6.3,-,1523,-,-,1022,con,1380,Mo2C,0.875,87.5,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9566009894974394,1653.15,1.0,Mo2C
920,ct,22.0,b TiC 12.5 Ni 16 TiN 12.43 Mo2C,6.3,-,1523,7.4,-,1134,con,1380,Mo2C,0.875,87.5,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9566009894974394,1653.15,1.0,Mo2C
921,ct,22.0,b TiC 12.5 Ni 16 TiN 12.43 Mo2C,6.3,-,1564,7.6,-,1225,con,1380,Mo2C,0.875,87.5,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9566009894974394,1653.15,1.0,Mo2C
922,ct,22.0,b TiC 12.5 Ni 16 TiN 12.43 Mo2C,6.3,-,1578,7.7,-,1449,con,1380,Mo2C,0.875,87.5,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9566009894974394,1653.15,1.0,Mo2C
923,ct,22.0,b TiC 12.5 Ni 16 TiN 12.43 Mo2C,6.3,-,1564,8.3,-,1239,con,1380,Mo2C,0.875,87.5,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9566009894974394,1653.15,1.0,Mo2C
924,ct,22.0,b TiC 12 Ni 15 TiN 19.13 Mo2C,6.3,-,1592,7.4,-,1386,con,1380,Mo2C,0.88,88.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9566009894974394,1653.15,1.0,Mo2C
925,ct,22.0,b TiC 11 Ni 15 TiN 19.13 Mo2C 1 Cr,6.4,-,1664,6.8,-,1293,con,1380,Mo2C,0.88,88.0,"{'Ni': 0.9166666666666666, 'Cr': 0.08333333333333333}",9.627727877802366,-2.3633784226937697,2.5738417925073365,0.9343810894117782,0.07263193694884813,0.03517779080367383,0.9878947726071322,7.408921740330027,12.608921740330027,1741.1744987108107,0.949445332000908,1653.15,1.0,Mo2C
926,ct,22.0,b TiC x Ru,-,2,746,19.7,-,-,-,-,TiC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9918158937362668,5.6,13.0,1768.15,0.946271526736985,1673.15,1.0,TiC
927,ct,22.0,b TiC x Ru,-,2,926,13.6,-,-,-,-,TiC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9918158937362668,5.6,13.0,1768.15,0.946271526736985,1673.15,1.0,TiC
928,ct,22.0,b TiC x Ru,-,2,1393,8.6,-,-,-,-,TiC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9918158937362668,5.6,13.0,1768.15,0.946271526736985,1673.15,1.0,TiC
929,ct,22.0,b TiC x Ni,-,6.5,949,16.1,-,-,-,-,TiC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9918158937362668,5.6,13.0,1768.15,0.946271526736985,1673.15,1.0,TiC
930,ct,22.0,b TiC x Ni,-,6.5,1313,12.8,-,-,-,-,TiC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9918158937362668,5.6,13.0,1768.15,0.946271526736985,1673.15,1.0,TiC
931,ct,22.0,b TiC x Co,-,6.5,1033,15.2,-,-,-,-,TiC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9918158937362668,5.6,13.0,1768.15,0.946271526736985,1673.15,1.0,TiC
932,ct,22.0,b TiC x Co,-,6.5,1047,17.2,-,-,-,-,TiC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9918158937362668,5.6,13.0,1768.15,0.946271526736985,1673.15,1.0,TiC
933,ct,22.0,b TiC x Co,-,6.5,1056,16.8,-,-,-,-,TiC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9918158937362668,5.6,13.0,1768.15,0.946271526736985,1673.15,1.0,TiC
934,ct,22.0,b TiC x Co,-,6.5,1130,13,-,-,-,-,TiC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9918158937362668,5.6,13.0,1768.15,0.946271526736985,1673.15,1.0,TiC
935,ct,22.0,b TiC x Co,-,6.5,1246,11.8,-,-,-,-,TiC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9918158937362668,5.6,13.0,1768.15,0.946271526736985,1673.15,1.0,TiC
936,ct,22.0,b TiC x Co,-,6.5,1265,10.7,-,-,-,-,TiC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9918158937362668,5.6,13.0,1768.15,0.946271526736985,1673.15,1.0,TiC
937,ct,22.0,b WC 20 TiC 10 NbC 5 TaC 9 Co,9.9,1.1,1500,8.5,30,-,-,-,TaC,0.91,91.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,TaC
938,ct,22.0,b WC 8.7 TiN 12 Co,11.9,-,1260,10.9,-,2290,HIP,1450,WC,0.88,88.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.9745496705596245,1723.15,1.0,WC
939,ct,22.0,b WC 8.7 TiN 12 Co,11.9,-,1268,10.8,-,1795,HIP,1450,WC,0.88,88.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.9745496705596245,1723.15,1.0,WC
940,ct,22.0,89 TiCN 5.2 Co 5.2 Ni,3.9,-,1650,7.2,-,-,-,-,TiC,0.8959999999999999,89.6,"{'Co': 0.5, 'Ni': 0.5}",9.501018903053309,0.0,5.762808396581889,0.401608878586837,0.014999968855064718,0.03521362951378672,0.9918486968718087,5.800407561221322,13.200407561221322,1683.1151642171696,0.9940793331145558,1673.15,1.0,TiC
941,ct,22.0,85.7 TiCN 6.75 Co 6.75 Ni,5.1,-,1600,7.9,-,-,-,-,TiC,0.865,86.5,"{'Co': 0.5, 'Ni': 0.5}",9.501018903053309,0.0,5.762808396581889,0.401608878586837,0.014999968855064718,0.03521362951378672,0.9918486968718087,5.800407561221322,13.200407561221322,1683.1151642171696,0.9940793331145558,1673.15,1.0,TiC
942,ct,22.0,82.3 TiCN 8.35 Co 8.35 Ni,6.5,-,1450,10,-,-,-,-,TiC,0.833,83.3,"{'Co': 0.5, 'Ni': 0.5}",9.501018903053309,0.0,5.762808396581889,0.401608878586837,0.014999968855064718,0.03521362951378672,0.9918486968718087,5.800407561221322,13.200407561221322,1683.1151642171696,0.9940793331145558,1673.15,1.0,TiC
943,ct,22.0,b TiC x Mo2C 10 Ni,5.8,-,1810,7.5,-,1170,-,-,Mo2C,0.9,90.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9681740589647889,1673.15,1.0,Mo2C
944,ct,22.0,b TiC x Mo2C 13 Ni,7.7,-,1635,8.6,-,1330,-,-,Mo2C,0.87,87.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9681740589647889,1673.15,1.0,Mo2C
945,ct,22.0,b TiC x Mo2C 18Ni,10.9,-,1480,10.5,-,1800,-,-,Mo2C,0.82,82.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9681740589647889,1673.15,1.0,Mo2C
946,ct,22.0,b TiC x Mo2C 23 Ni,14.3,-,1450,11.3,-,1900,-,-,Mo2C,0.77,77.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9681740589647889,1673.15,1.0,Mo2C
947,ct,22.0,"b (Ti,Mo/W)(C,N) x Co",0,-,1650,8.5,-,1500,-,-,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
948,ct,22.0,"b (Ti,Mo/W,Nb,Ta)(C,N) x Co",0,-,1500,10,-,1800,-,-,WC,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,WC
949,ct,22.0,b WC 18 TiC 27 TaC 18 Co,20.4,1.5,1470,9.7,20,-,con,1440,TaC,0.82,82.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.9688940417950965,1713.15,20.0,TaC
950,ct,22.0,58 TiC 6 NbC 3 WC 23.6 Ni 7.4 Mo,16.3,-,1292,10.6,-,-,f,1450,WC,0.69,69.0,"{'Ni': 0.7612903225806452, 'Mo': 0.23870967741935484}",9.356248673182598,-3.7810316888582687,3.668317640885232,4.360356482846618,0.09186839977334858,0.03575529773973839,0.9876960434481287,6.815934647342586,12.015934647342586,1874.7533839620503,0.919134225728583,1723.15,1.0,WC
951,ct,22.0,b WC 6 Co 0.9 GGI,-,1.2,2019,8.6,30,-,con,-,WC,0.94,94.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
952,ct,22.0,b WC 8 Co 1 GGI,-,1.2,1925,8.8,30,-,con,-,WC,0.92,92.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,30.0,WC
953,ct,22.0,b TiC 20 Ni,12.2,-,1295,11.1,30,-,-,-,TiC,0.8,80.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9918813665863766,6.0,13.4,1728.15,0.9681740589647889,1673.15,30.0,TiC
954,ct,22.0,b WC 11 TiC 10 TaC 10 NbC 9 Co,11.2,-,1560,8.1,-,-,-,-,NbC,0.91,91.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,NbC
955,ct,22.0,b TiCN 10.07 Mo2C 19.74 Co,13,0.8,1551,8.9,-,-,-,-,Mo2C,0.8026000000000001,80.26,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,Mo2C
956,ct,22.0,b TiCN 9.75 Mo2C 26.48 co,18,0.8,1425,9.6,-,-,-,-,Mo2C,0.0,0.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,Mo2C
957,ct,22.0,b TiCN 5.39 Mo2C 10.4 Co,6.4,1.1,1703,6.8,-,-,-,-,Mo2C,0.8959999999999999,89.6,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,Mo2C
958,ct,22.0,b TiCN 10.52 Mo2C 10.15 Co,6.4,0.9,1742,8.4,-,-,-,-,Mo2C,0.8985,89.85,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,Mo2C
959,ct,22.0,b TiCN 20.38 Mo2C 9.68 Co,6.4,0.6,1857,7.2,-,-,-,-,Mo2C,0.9031999999999999,90.32,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.946271526736985,1673.15,1.0,Mo2C
960,ct,22.0,b TiCN 5.07 Mo2C 9.84 Ni,6,0.7,1575,7.7,-,-,-,-,Mo2C,0.9016,90.16,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9681740589647889,1673.15,1.0,Mo2C
961,ct,22.0,b TiCN 10.52 Mo2C 10.2 Ni,6.4,0.6,1650,7.3,-,-,-,-,Mo2C,0.898,89.8,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9681740589647889,1673.15,1.0,Mo2C
962,ct,22.0,b TiCN 20.36 Mo2C 9.88 Ni,6.5,0.5,1725,7.1,-,-,-,-,Mo2C,0.9012,90.12,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9681740589647889,1673.15,1.0,Mo2C
963,ct,22.0,b TiC 20 Ni 15 WC,13.7,0.3,1254,13.2,-,-,-,-,WC,0.8,80.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9681740589647889,1673.15,1.0,WC
964,ct,22.0,b TiC 20 Ni 30 WC,15.7,0.3,1132,13.8,-,-,-,-,WC,0.8,80.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9681740589647889,1673.15,1.0,WC
965,ct,22.0,b TiCN 20 Ni 15 WC,13.7,0.5,1244,12,-,-,-,-,WC,0.8,80.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9681740589647889,1673.15,1.0,WC
966,ct,22.0,b TiCN 20 Ni 30 WC,10.2,0.5,1142,12.6,-,-,-,-,WC,0.8,80.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9681740589647889,1673.15,1.0,WC
967,ct,22.0,b TiC 10 MO2C 25 Ni,16.4,4.2,1510,6,-,-,-,-,Mo2C,0.75,75.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9681740589647889,1673.15,1.0,Mo2C
968,ct,22.0,b TiC 10 TiN 10 MO2C 25 Ni,14.1,2.4,1270,10,-,-,-,-,Mo2C,0.75,75.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9681740589647889,1673.15,1.0,Mo2C
969,ct,22.0,b WC 12 Co 30 NbC,15.2,-,1574,8.6,10,-,con,1420,NbC,0.88,88.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.9575827842660408,1693.15,10.0,NbC
970,ct,22.0,b WC 12 Co 40 NbC,14.2,-,1554,8.4,10,-,con,1420,NbC,0.88,88.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.9575827842660408,1693.15,10.0,NbC
971,ct,22.0,b WC 12 Co 50 NbC,13.3,-,1491,8.3,10,-,con,1420,NbC,0.88,88.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.9575827842660408,1693.15,10.0,NbC
972,ct,22.0,b TiC 20 Co 2 c 10 TiN 15 WC,11.8,-,1495,11.3,30,-,con,1440,WC,0.8,80.0,{'Co': 1.0},9.0,0.0,-0.0,0.0,0.0,0.03535533905932738,0.9878336754785522,7.8,13.0,1768.15,0.9688940417950965,1713.15,30.0,WC
973,ct,22.0,b TiC 20 Co 2 c 10 TiN 15 WC 5 Mo,12,-,1602,12.1,30,-,con,1440,WC,0.75,75.0,"{'Co': 0.8, 'Mo': 0.2}",8.600663921446127,-2.307864293392968,3.2612497398217126,3.7487048571984536,0.09511481498746896,0.035882435791014106,0.9876522932584261,6.7084813852860785,11.908481385286079,1881.5193534330044,0.9105141527639357,1713.15,30.0,WC
974,ct,22.0,b TiC 20 Co 2 c 10 TiN 15 WC 10 Mo,12.2,-,1754,11.1,30,-,con,1440,WC,0.7,70.0,"{'Co': 0.6666666666666666, 'Mo': 0.3333333333333333}",8.295151636685908,-3.5949641659460485,4.532693071386854,4.626684774463465,0.11871082313971433,0.03628569143315496,0.9875135266919631,5.873414473608148,11.073414473608148,1982.052386056623,0.864331342628327,1713.15,30.0,WC
975,ct,22.0,b TiC 20 Co 2 c 10 TiN 15 WC 15 Mo,12.5,-,1551,10.7,30,-,con,1440,WC,0.65,65.0,"{'Co': 0.5714285714285714, 'Mo': 0.42857142857142855}",8.05387341725186,-4.318276083692774,5.182402151800161,5.026697606154063,0.13010627290056273,0.036604162434701895,0.9874039358449065,5.213920673821748,10.413920673821748,2065.4454505441263,0.8294336698888288,1713.15,30.0,WC
976,ct,22.0,b TiCN 6.35 TaC 3.65 NbC 16 WC 1 Cr3C2 6.5 Co 6.5 Ni,6.5,1,1770,7.5,10,-,con,1450,Cr3C2,0.87,87.0,"{'Co': 0.5, 'Ni': 0.5}",9.501018903053309,0.0,5.762808396581889,0.401608878586837,0.014999968855064718,0.03521362951378672,0.9878824399470796,8.000407561221323,13.200407561221322,1683.1151642171696,1.023786153576396,1723.15,10.0,Cr3C2
977,ct,22.0,b TiCN 6.35 TaC 3.65 NbC 16 WC 1 Cr3C2 6.5 Co 6.5 Ni,7.6,0.7,1820,7,10,-,con,1450,Cr3C2,0.87,87.0,"{'Co': 0.5, 'Ni': 0.5}",9.501018903053309,0.0,5.762808396581889,0.401608878586837,0.014999968855064718,0.03521362951378672,0.9878824399470796,8.000407561221323,13.200407561221322,1683.1151642171696,1.023786153576396,1723.15,10.0,Cr3C2
978,ct,22.0,b TiCN 9.52 TaC 5.48 NbC 20 WC 10 Co 5 Ni,6.5,1,1720,8,10,-,con,1450,WC,0.85,85.0,"{'Co': 0.6666666666666666, 'Ni': 0.3333333333333333}",9.334239640562409,0.0,5.2971863273223,0.3783909615346725,0.014151719079857723,0.03526080181277417,0.9878662072220323,7.933695856224964,13.133695856224964,1695.0377114377786,1.0165850519858792,1723.15,10.0,WC
979,ct,22.0,b TiCN 9.52 TaC 5.48 NbC 20 WC 10 Co 5 Ni,7.6,0.7,1760,9,10,-,con,1450,WC,0.85,85.0,"{'Co': 0.6666666666666666, 'Ni': 0.3333333333333333}",9.334239640562409,0.0,5.2971863273223,0.3783909615346725,0.014151719079857723,0.03526080181277417,0.9878662072220323,7.933695856224964,13.133695856224964,1695.0377114377786,1.0165850519858792,1723.15,10.0,WC
980,ct,22.0,b TiCN 9.75 Mo2C 6.25 WC 11 Ni 9 Co,8.7,0.8,1499,10.1,-,-,-,-,WC,0.8,80.0,"{'Ni': 0.55, 'Co': 0.45}",9.551008508508296,0.0,5.719486440335134,0.399674855475498,0.014921739806530054,0.0351994903181843,0.9878873054651809,8.020403403403318,13.220403403403319,1681.6041734904752,0.9949725544074222,1673.15,1.0,WC
981,ct,22.0,52.5 TiC 22.5 TiN 10 WC 15 Ni,7.2,-,1900,9.3,30,-,con,1440,WC,0.85,85.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9913201978994879,1713.15,30.0,WC
982,ct,22.0,49 TiC 21 TiN 15 WC 15 Ni,7.5,-,1948,9,30,-,con,1440,WC,0.85,85.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9913201978994879,1713.15,30.0,WC
983,ct,22.0,45.5 TiC 19.5 TiN 20 WC 15 Ni,7.8,-,1983,8.8,30,-,con,1440,WC,0.85,85.0,{'Ni': 1.0},10.0,0.0,-0.0,0.0,0.0,0.035072496346852756,0.9879310060747237,8.2,13.4,1728.15,0.9913201978994879,1713.15,30.0,WC
